user_id,distance,duration,date,name,age,city,subscription_type,minute_price,start_ride_price,subscription_fee
555,3021.0,12.0,2021-08-19,Ксения,25,Сочи,ultra,6,0,199
555,3184.0,19.0,2021-08-31,Ксения,25,Сочи,ultra,6,0,199
555,878.0,14.0,2021-11-01,Ксения,25,Сочи,ultra,6,0,199
555,4573.0,28.0,2021-12-05,Ксения,25,Сочи,ultra,6,0,199
556,4189.0,25.0,2021-01-10,Назар,28,Ростов-на-Дону,ultra,6,0,199
556,3710.0,26.0,2021-02-10,Назар,28,Ростов-на-Дону,ultra,6,0,199
556,3540.0,19.0,2021-02-23,Назар,28,Ростов-на-Дону,ultra,6,0,199
556,3256.0,24.0,2021-04-09,Назар,28,Ростов-на-Дону,ultra,6,0,199
556,2414.0,22.0,2021-04-23,Назар,28,Ростов-на-Дону,ultra,6,0,199
556,2901.0,21.0,2021-04-25,Назар,28,Ростов-на-Дону,ultra,6,0,199
556,3036.0,26.0,2021-04-29,Назар,28,Ростов-на-Дону,ultra,6,0,199
556,3270.0,24.0,2021-06-02,Назар,28,Ростов-на-Дону,ultra,6,0,199
556,524.0,15.0,2021-11-25,Назар,28,Ростов-на-Дону,ultra,6,0,199
557,3000.0,16.0,2021-01-31,Савелий,29,Екатеринбург,ultra,6,0,199
557,2940.0,21.0,2021-01-31,Савелий,29,Екатеринбург,ultra,6,0,199
557,2674.0,30.0,2021-02-02,Савелий,29,Екатеринбург,ultra,6,0,199
557,3302.0,21.0,2021-02-04,Савелий,29,Екатеринбург,ultra,6,0,199
557,3886.0,34.0,2021-02-11,Савелий,29,Екатеринбург,ultra,6,0,199
557,2844.0,12.0,2021-04-15,Савелий,29,Екатеринбург,ultra,6,0,199
557,4578.0,30.0,2021-05-02,Савелий,29,Екатеринбург,ultra,6,0,199
557,2748.0,17.0,2021-05-08,Савелий,29,Екатеринбург,ultra,6,0,199
557,4247.0,29.0,2021-05-29,Савелий,29,Екатеринбург,ultra,6,0,199
557,714.0,7.0,2021-07-23,Савелий,29,Екатеринбург,ultra,6,0,199
557,2414.0,21.0,2021-08-16,Савелий,29,Екатеринбург,ultra,6,0,199
557,2958.0,16.0,2021-09-30,Савелий,29,Екатеринбург,ultra,6,0,199
557,4003.0,18.0,2021-10-24,Савелий,29,Екатеринбург,ultra,6,0,199
557,3845.0,18.0,2021-11-09,Савелий,29,Екатеринбург,ultra,6,0,199
558,2515.0,25.0,2021-01-04,Богдан,34,Екатеринбург,ultra,6,0,199
558,3131.0,21.0,2021-01-05,Богдан,34,Екатеринбург,ultra,6,0,199
558,3118.0,15.0,2021-01-28,Богдан,34,Екатеринбург,ultra,6,0,199
558,3199.0,16.0,2021-02-21,Богдан,34,Екатеринбург,ultra,6,0,199
558,2185.0,13.0,2021-05-30,Богдан,34,Екатеринбург,ultra,6,0,199
559,3114.0,19.0,2021-04-08,Лилия,30,Краснодар,ultra,6,0,199
559,2718.0,18.0,2021-05-19,Лилия,30,Краснодар,ultra,6,0,199
559,2426.0,13.0,2021-05-29,Лилия,30,Краснодар,ultra,6,0,199
559,3098.0,18.0,2021-07-05,Лилия,30,Краснодар,ultra,6,0,199
559,2457.0,18.0,2021-09-06,Лилия,30,Краснодар,ultra,6,0,199
559,3079.0,19.0,2021-09-30,Лилия,30,Краснодар,ultra,6,0,199
559,3796.0,31.0,2021-10-09,Лилия,30,Краснодар,ultra,6,0,199
559,3392.0,12.0,2021-10-20,Лилия,30,Краснодар,ultra,6,0,199
559,4400.0,17.0,2021-10-22,Лилия,30,Краснодар,ultra,6,0,199
559,2854.0,15.0,2021-11-09,Лилия,30,Краснодар,ultra,6,0,199
559,972.0,8.0,2021-11-21,Лилия,30,Краснодар,ultra,6,0,199
560,3085.0,20.0,2021-01-10,Самир,33,Москва,ultra,6,0,199
560,4186.0,21.0,2021-04-06,Самир,33,Москва,ultra,6,0,199
560,3803.0,29.0,2021-04-06,Самир,33,Москва,ultra,6,0,199
560,3359.0,24.0,2021-06-27,Самир,33,Москва,ultra,6,0,199
560,2667.0,17.0,2021-07-10,Самир,33,Москва,ultra,6,0,199
560,3629.0,13.0,2021-08-04,Самир,33,Москва,ultra,6,0,199
560,3354.0,18.0,2021-08-25,Самир,33,Москва,ultra,6,0,199
560,2816.0,14.0,2021-09-06,Самир,33,Москва,ultra,6,0,199
560,2980.0,21.0,2021-09-27,Самир,33,Москва,ultra,6,0,199
560,3646.0,23.0,2021-11-04,Самир,33,Москва,ultra,6,0,199
560,3205.0,25.0,2021-12-12,Самир,33,Москва,ultra,6,0,199
560,3664.0,22.0,2021-12-27,Самир,33,Москва,ultra,6,0,199
560,3327.0,16.0,2021-12-30,Самир,33,Москва,ultra,6,0,199
561,3357.0,24.0,2021-01-29,Виктор,22,Краснодар,ultra,6,0,199
561,1165.0,17.0,2021-02-03,Виктор,22,Краснодар,ultra,6,0,199
561,3462.0,17.0,2021-02-24,Виктор,22,Краснодар,ultra,6,0,199
561,2901.0,21.0,2021-04-28,Виктор,22,Краснодар,ultra,6,0,199
561,2586.0,16.0,2021-08-11,Виктор,22,Краснодар,ultra,6,0,199
561,2846.0,21.0,2021-08-13,Виктор,22,Краснодар,ultra,6,0,199
561,4325.0,29.0,2021-09-11,Виктор,22,Краснодар,ultra,6,0,199
561,1126.0,9.0,2021-09-27,Виктор,22,Краснодар,ultra,6,0,199
561,4147.0,24.0,2021-10-03,Виктор,22,Краснодар,ultra,6,0,199
561,2780.0,30.0,2021-10-28,Виктор,22,Краснодар,ultra,6,0,199
561,3480.0,21.0,2021-11-29,Виктор,22,Краснодар,ultra,6,0,199
562,1557.0,8.0,2021-02-03,Олеся,23,Омск,ultra,6,0,199
562,3415.0,27.0,2021-04-04,Олеся,23,Омск,ultra,6,0,199
562,2863.0,15.0,2021-06-06,Олеся,23,Омск,ultra,6,0,199
562,664.0,13.0,2021-08-07,Олеся,23,Омск,ultra,6,0,199
562,3443.0,21.0,2021-09-14,Олеся,23,Омск,ultra,6,0,199
562,3132.0,21.0,2021-09-15,Олеся,23,Омск,ultra,6,0,199
562,3122.0,20.0,2021-09-19,Олеся,23,Омск,ultra,6,0,199
562,414.0,7.0,2021-10-19,Олеся,23,Омск,ultra,6,0,199
562,2596.0,24.0,2021-11-22,Олеся,23,Омск,ultra,6,0,199
562,3154.0,21.0,2021-12-05,Олеся,23,Омск,ultra,6,0,199
562,2460.0,18.0,2021-12-20,Олеся,23,Омск,ultra,6,0,199
563,2879.0,26.0,2021-05-24,Назар,33,Ростов-на-Дону,ultra,6,0,199
563,1108.0,15.0,2021-06-18,Назар,33,Ростов-на-Дону,ultra,6,0,199
563,3642.0,21.0,2021-06-29,Назар,33,Ростов-на-Дону,ultra,6,0,199
563,2984.0,29.0,2021-08-27,Назар,33,Ростов-на-Дону,ultra,6,0,199
563,2665.0,13.0,2021-12-09,Назар,33,Ростов-на-Дону,ultra,6,0,199
563,2744.0,13.0,2021-12-18,Назар,33,Ростов-на-Дону,ultra,6,0,199
564,3332.0,17.0,2021-01-24,Ника,31,Тюмень,ultra,6,0,199
564,3219.0,23.0,2021-02-27,Ника,31,Тюмень,ultra,6,0,199
564,2817.0,18.0,2021-05-18,Ника,31,Тюмень,ultra,6,0,199
564,2802.0,26.0,2021-06-29,Ника,31,Тюмень,ultra,6,0,199
564,2801.0,13.0,2021-07-07,Ника,31,Тюмень,ultra,6,0,199
564,3414.0,16.0,2021-07-16,Ника,31,Тюмень,ultra,6,0,199
564,2470.0,23.0,2021-07-21,Ника,31,Тюмень,ultra,6,0,199
564,3013.0,21.0,2021-07-29,Ника,31,Тюмень,ultra,6,0,199
564,2984.0,11.0,2021-08-10,Ника,31,Тюмень,ultra,6,0,199
564,2424.0,19.0,2021-09-19,Ника,31,Тюмень,ultra,6,0,199
564,4339.0,27.0,2021-10-24,Ника,31,Тюмень,ultra,6,0,199
564,3621.0,17.0,2021-11-01,Ника,31,Тюмень,ultra,6,0,199
564,3559.0,16.0,2021-11-09,Ника,31,Тюмень,ultra,6,0,199
564,3300.0,23.0,2021-11-15,Ника,31,Тюмень,ultra,6,0,199
565,3767.0,26.0,2021-01-18,Тамара,28,Краснодар,ultra,6,0,199
565,4433.0,23.0,2021-03-23,Тамара,28,Краснодар,ultra,6,0,199
565,1409.0,8.0,2021-04-22,Тамара,28,Краснодар,ultra,6,0,199
565,2925.0,22.0,2021-05-04,Тамара,28,Краснодар,ultra,6,0,199
565,613.0,6.0,2021-09-10,Тамара,28,Краснодар,ultra,6,0,199
566,2613.0,17.0,2021-01-31,Альбина,27,Сочи,ultra,6,0,199
566,2807.0,10.0,2021-02-09,Альбина,27,Сочи,ultra,6,0,199
566,3978.0,22.0,2021-03-16,Альбина,27,Сочи,ultra,6,0,199
566,3661.0,27.0,2021-04-01,Альбина,27,Сочи,ultra,6,0,199
566,3310.0,13.0,2021-04-21,Альбина,27,Сочи,ultra,6,0,199
566,4802.0,24.0,2021-07-25,Альбина,27,Сочи,ultra,6,0,199
566,2827.0,30.0,2021-08-06,Альбина,27,Сочи,ultra,6,0,199
566,3643.0,20.0,2021-08-15,Альбина,27,Сочи,ultra,6,0,199
566,2732.0,16.0,2021-08-26,Альбина,27,Сочи,ultra,6,0,199
566,3191.0,23.0,2021-09-05,Альбина,27,Сочи,ultra,6,0,199
566,3351.0,19.0,2021-10-05,Альбина,27,Сочи,ultra,6,0,199
566,4063.0,23.0,2021-10-05,Альбина,27,Сочи,ultra,6,0,199
566,3078.0,20.0,2021-10-19,Альбина,27,Сочи,ultra,6,0,199
567,4193.0,15.0,2021-01-24,Камилла,33,Ростов-на-Дону,ultra,6,0,199
567,3025.0,12.0,2021-03-15,Камилла,33,Ростов-на-Дону,ultra,6,0,199
567,4403.0,17.0,2021-07-12,Камилла,33,Ростов-на-Дону,ultra,6,0,199
568,3817.0,25.0,2021-03-27,Назар,27,Екатеринбург,ultra,6,0,199
568,3452.0,21.0,2021-05-29,Назар,27,Екатеринбург,ultra,6,0,199
568,4326.0,15.0,2021-06-21,Назар,27,Екатеринбург,ultra,6,0,199
568,3091.0,24.0,2021-07-08,Назар,27,Екатеринбург,ultra,6,0,199
568,3365.0,23.0,2021-07-08,Назар,27,Екатеринбург,ultra,6,0,199
568,2722.0,20.0,2021-07-09,Назар,27,Екатеринбург,ultra,6,0,199
568,3640.0,24.0,2021-07-14,Назар,27,Екатеринбург,ultra,6,0,199
568,3546.0,14.0,2021-07-21,Назар,27,Екатеринбург,ultra,6,0,199
568,3519.0,18.0,2021-08-30,Назар,27,Екатеринбург,ultra,6,0,199
568,3159.0,26.0,2021-11-05,Назар,27,Екатеринбург,ultra,6,0,199
568,3222.0,15.0,2021-12-19,Назар,27,Екатеринбург,ultra,6,0,199
568,2698.0,10.0,2021-12-27,Назар,27,Екатеринбург,ultra,6,0,199
568,2868.0,17.0,2021-12-28,Назар,27,Екатеринбург,ultra,6,0,199
569,3311.0,18.0,2021-02-09,Роберт,32,Екатеринбург,ultra,6,0,199
569,3546.0,13.0,2021-02-14,Роберт,32,Екатеринбург,ultra,6,0,199
569,2807.0,19.0,2021-04-21,Роберт,32,Екатеринбург,ultra,6,0,199
569,3561.0,22.0,2021-11-03,Роберт,32,Екатеринбург,ultra,6,0,199
569,688.0,6.0,2021-11-08,Роберт,32,Екатеринбург,ultra,6,0,199
569,2978.0,11.0,2021-11-10,Роберт,32,Екатеринбург,ultra,6,0,199
569,1445.0,18.0,2021-11-29,Роберт,32,Екатеринбург,ultra,6,0,199
569,593.0,9.0,2021-12-05,Роберт,32,Екатеринбург,ultra,6,0,199
570,2879.0,25.0,2021-02-15,Елисей,33,Пятигорск,ultra,6,0,199
570,4511.0,24.0,2021-04-28,Елисей,33,Пятигорск,ultra,6,0,199
570,2598.0,16.0,2021-05-22,Елисей,33,Пятигорск,ultra,6,0,199
570,4444.0,23.0,2021-05-31,Елисей,33,Пятигорск,ultra,6,0,199
570,2840.0,13.0,2021-07-24,Елисей,33,Пятигорск,ultra,6,0,199
570,3685.0,22.0,2021-09-02,Елисей,33,Пятигорск,ultra,6,0,199
570,1906.0,16.0,2021-09-02,Елисей,33,Пятигорск,ultra,6,0,199
570,2461.0,18.0,2021-09-08,Елисей,33,Пятигорск,ultra,6,0,199
570,2480.0,12.0,2021-10-15,Елисей,33,Пятигорск,ultra,6,0,199
570,739.0,11.0,2021-10-16,Елисей,33,Пятигорск,ultra,6,0,199
570,4366.0,36.0,2021-12-07,Елисей,33,Пятигорск,ultra,6,0,199
570,3986.0,26.0,2021-12-09,Елисей,33,Пятигорск,ultra,6,0,199
571,2946.0,16.0,2021-01-03,Майя,23,Краснодар,ultra,6,0,199
571,4374.0,17.0,2021-03-23,Майя,23,Краснодар,ultra,6,0,199
571,4692.0,31.0,2021-06-17,Майя,23,Краснодар,ultra,6,0,199
571,2928.0,15.0,2021-06-24,Майя,23,Краснодар,ultra,6,0,199
571,3815.0,15.0,2021-06-25,Майя,23,Краснодар,ultra,6,0,199
571,3220.0,18.0,2021-07-15,Майя,23,Краснодар,ultra,6,0,199
571,3003.0,21.0,2021-07-15,Майя,23,Краснодар,ultra,6,0,199
571,3287.0,20.0,2021-08-03,Майя,23,Краснодар,ultra,6,0,199
571,3211.0,22.0,2021-08-13,Майя,23,Краснодар,ultra,6,0,199
571,3664.0,17.0,2021-08-14,Майя,23,Краснодар,ultra,6,0,199
571,2526.0,9.0,2021-10-20,Майя,23,Краснодар,ultra,6,0,199
571,3489.0,14.0,2021-11-17,Майя,23,Краснодар,ultra,6,0,199
572,3917.0,22.0,2021-05-17,Станислав,24,Екатеринбург,ultra,6,0,199
572,3742.0,22.0,2021-07-01,Станислав,24,Екатеринбург,ultra,6,0,199
572,4224.0,22.0,2021-07-04,Станислав,24,Екатеринбург,ultra,6,0,199
572,2909.0,12.0,2021-07-27,Станислав,24,Екатеринбург,ultra,6,0,199
572,2922.0,18.0,2021-08-06,Станислав,24,Екатеринбург,ultra,6,0,199
572,2934.0,25.0,2021-08-27,Станислав,24,Екатеринбург,ultra,6,0,199
572,3339.0,21.0,2021-08-29,Станислав,24,Екатеринбург,ultra,6,0,199
572,3236.0,21.0,2021-09-02,Станислав,24,Екатеринбург,ultra,6,0,199
572,2619.0,18.0,2021-09-10,Станислав,24,Екатеринбург,ultra,6,0,199
572,2959.0,29.0,2021-11-17,Станислав,24,Екатеринбург,ultra,6,0,199
572,2712.0,14.0,2021-12-13,Станислав,24,Екатеринбург,ultra,6,0,199
572,3720.0,11.0,2021-12-23,Станислав,24,Екатеринбург,ultra,6,0,199
573,3316.0,20.0,2021-01-31,Петр,23,Краснодар,ultra,6,0,199
573,1087.0,19.0,2021-02-11,Петр,23,Краснодар,ultra,6,0,199
573,2757.0,14.0,2021-02-23,Петр,23,Краснодар,ultra,6,0,199
573,4287.0,24.0,2021-02-26,Петр,23,Краснодар,ultra,6,0,199
573,4864.0,23.0,2021-03-10,Петр,23,Краснодар,ultra,6,0,199
573,3457.0,21.0,2021-03-21,Петр,23,Краснодар,ultra,6,0,199
573,852.0,7.0,2021-03-26,Петр,23,Краснодар,ultra,6,0,199
573,3612.0,27.0,2021-06-15,Петр,23,Краснодар,ultra,6,0,199
573,4127.0,23.0,2021-06-19,Петр,23,Краснодар,ultra,6,0,199
573,3069.0,21.0,2021-09-19,Петр,23,Краснодар,ultra,6,0,199
573,3225.0,19.0,2021-10-28,Петр,23,Краснодар,ultra,6,0,199
573,3778.0,19.0,2021-12-02,Петр,23,Краснодар,ultra,6,0,199
574,4198.0,21.0,2021-03-09,Жанна,34,Пятигорск,ultra,6,0,199
574,683.0,9.0,2021-03-15,Жанна,34,Пятигорск,ultra,6,0,199
574,2599.0,22.0,2021-04-10,Жанна,34,Пятигорск,ultra,6,0,199
574,3376.0,19.0,2021-05-18,Жанна,34,Пятигорск,ultra,6,0,199
574,3046.0,21.0,2021-06-10,Жанна,34,Пятигорск,ultra,6,0,199
574,3229.0,20.0,2021-06-26,Жанна,34,Пятигорск,ultra,6,0,199
574,3637.0,11.0,2021-07-10,Жанна,34,Пятигорск,ultra,6,0,199
574,3386.0,24.0,2021-10-23,Жанна,34,Пятигорск,ultra,6,0,199
574,3241.0,20.0,2021-12-27,Жанна,34,Пятигорск,ultra,6,0,199
575,4002.0,21.0,2021-01-05,Макар,26,Екатеринбург,ultra,6,0,199
575,3973.0,14.0,2021-01-06,Макар,26,Екатеринбург,ultra,6,0,199
575,2686.0,24.0,2021-01-17,Макар,26,Екатеринбург,ultra,6,0,199
575,3290.0,26.0,2021-02-19,Макар,26,Екатеринбург,ultra,6,0,199
575,3580.0,22.0,2021-03-14,Макар,26,Екатеринбург,ultra,6,0,199
575,4644.0,23.0,2021-03-30,Макар,26,Екатеринбург,ultra,6,0,199
575,4309.0,23.0,2021-05-03,Макар,26,Екатеринбург,ultra,6,0,199
575,3602.0,26.0,2021-05-22,Макар,26,Екатеринбург,ultra,6,0,199
575,3411.0,28.0,2021-06-06,Макар,26,Екатеринбург,ultra,6,0,199
575,3395.0,16.0,2021-06-10,Макар,26,Екатеринбург,ultra,6,0,199
575,3761.0,18.0,2021-07-19,Макар,26,Екатеринбург,ultra,6,0,199
575,3307.0,27.0,2021-08-08,Макар,26,Екатеринбург,ultra,6,0,199
575,2550.0,19.0,2021-08-29,Макар,26,Екатеринбург,ultra,6,0,199
575,2979.0,13.0,2021-08-31,Макар,26,Екатеринбург,ultra,6,0,199
575,2752.0,14.0,2021-10-31,Макар,26,Екатеринбург,ultra,6,0,199
575,521.0,8.0,2021-11-29,Макар,26,Екатеринбург,ultra,6,0,199
576,2451.0,15.0,2021-04-05,Адель,23,Москва,ultra,6,0,199
576,3038.0,23.0,2021-07-02,Адель,23,Москва,ultra,6,0,199
576,4353.0,23.0,2021-08-09,Адель,23,Москва,ultra,6,0,199
576,3578.0,25.0,2021-08-30,Адель,23,Москва,ultra,6,0,199
576,3333.0,14.0,2021-11-05,Адель,23,Москва,ultra,6,0,199
576,2773.0,17.0,2021-12-01,Адель,23,Москва,ultra,6,0,199
576,3444.0,13.0,2021-12-08,Адель,23,Москва,ultra,6,0,199
576,3085.0,29.0,2021-12-11,Адель,23,Москва,ultra,6,0,199
577,3388.0,22.0,2021-01-03,Ариана,25,Пятигорск,ultra,6,0,199
577,4036.0,19.0,2021-01-19,Ариана,25,Пятигорск,ultra,6,0,199
577,3236.0,11.0,2021-02-07,Ариана,25,Пятигорск,ultra,6,0,199
577,3251.0,27.0,2021-02-10,Ариана,25,Пятигорск,ultra,6,0,199
577,2736.0,16.0,2021-02-17,Ариана,25,Пятигорск,ultra,6,0,199
577,3129.0,14.0,2021-03-16,Ариана,25,Пятигорск,ultra,6,0,199
577,2620.0,14.0,2021-03-29,Ариана,25,Пятигорск,ultra,6,0,199
577,3326.0,15.0,2021-04-17,Ариана,25,Пятигорск,ultra,6,0,199
577,2297.0,15.0,2021-04-28,Ариана,25,Пятигорск,ultra,6,0,199
577,1364.0,18.0,2021-05-02,Ариана,25,Пятигорск,ultra,6,0,199
577,4634.0,15.0,2021-05-08,Ариана,25,Пятигорск,ultra,6,0,199
577,2915.0,16.0,2021-06-12,Ариана,25,Пятигорск,ultra,6,0,199
577,2975.0,16.0,2021-07-16,Ариана,25,Пятигорск,ultra,6,0,199
577,3566.0,20.0,2021-08-16,Ариана,25,Пятигорск,ultra,6,0,199
577,4711.0,25.0,2021-09-01,Ариана,25,Пятигорск,ultra,6,0,199
577,1171.0,11.0,2021-09-10,Ариана,25,Пятигорск,ultra,6,0,199
577,4149.0,17.0,2021-10-20,Ариана,25,Пятигорск,ultra,6,0,199
577,3204.0,18.0,2021-10-25,Ариана,25,Пятигорск,ultra,6,0,199
577,3039.0,16.0,2021-12-27,Ариана,25,Пятигорск,ultra,6,0,199
578,726.0,16.0,2021-01-04,Айдар,25,Сочи,ultra,6,0,199
578,3072.0,18.0,2021-01-27,Айдар,25,Сочи,ultra,6,0,199
578,2802.0,23.0,2021-01-28,Айдар,25,Сочи,ultra,6,0,199
578,3445.0,22.0,2021-01-29,Айдар,25,Сочи,ultra,6,0,199
578,3900.0,17.0,2021-02-15,Айдар,25,Сочи,ultra,6,0,199
578,1671.0,22.0,2021-04-18,Айдар,25,Сочи,ultra,6,0,199
578,4249.0,20.0,2021-05-13,Айдар,25,Сочи,ultra,6,0,199
578,4949.0,19.0,2021-06-02,Айдар,25,Сочи,ultra,6,0,199
578,2863.0,19.0,2021-07-14,Айдар,25,Сочи,ultra,6,0,199
578,3618.0,20.0,2021-07-16,Айдар,25,Сочи,ultra,6,0,199
578,2947.0,16.0,2021-08-24,Айдар,25,Сочи,ultra,6,0,199
578,3131.0,19.0,2021-09-14,Айдар,25,Сочи,ultra,6,0,199
578,3455.0,21.0,2021-09-21,Айдар,25,Сочи,ultra,6,0,199
578,2483.0,17.0,2021-10-22,Айдар,25,Сочи,ultra,6,0,199
578,3993.0,14.0,2021-11-21,Айдар,25,Сочи,ultra,6,0,199
578,4070.0,18.0,2021-12-17,Айдар,25,Сочи,ultra,6,0,199
578,3096.0,16.0,2021-12-28,Айдар,25,Сочи,ultra,6,0,199
578,2447.0,18.0,2021-12-30,Айдар,25,Сочи,ultra,6,0,199
579,2915.0,17.0,2021-01-06,Алиса,25,Ростов-на-Дону,ultra,6,0,199
579,3139.0,17.0,2021-04-12,Алиса,25,Ростов-на-Дону,ultra,6,0,199
579,4117.0,28.0,2021-09-14,Алиса,25,Ростов-на-Дону,ultra,6,0,199
579,3671.0,17.0,2021-11-23,Алиса,25,Ростов-на-Дону,ultra,6,0,199
579,886.0,14.0,2021-12-16,Алиса,25,Ростов-на-Дону,ultra,6,0,199
580,3240.0,26.0,2021-01-17,Вероника,31,Пятигорск,ultra,6,0,199
580,2759.0,15.0,2021-02-27,Вероника,31,Пятигорск,ultra,6,0,199
580,2026.0,15.0,2021-03-15,Вероника,31,Пятигорск,ultra,6,0,199
580,3153.0,21.0,2021-06-20,Вероника,31,Пятигорск,ultra,6,0,199
580,4086.0,15.0,2021-06-26,Вероника,31,Пятигорск,ultra,6,0,199
580,2527.0,22.0,2021-09-10,Вероника,31,Пятигорск,ultra,6,0,199
580,2652.0,14.0,2021-10-17,Вероника,31,Пятигорск,ultra,6,0,199
581,4535.0,31.0,2021-01-15,Самира,31,Екатеринбург,ultra,6,0,199
581,3054.0,14.0,2021-02-15,Самира,31,Екатеринбург,ultra,6,0,199
581,3212.0,21.0,2021-03-12,Самира,31,Екатеринбург,ultra,6,0,199
581,3361.0,20.0,2021-05-04,Самира,31,Екатеринбург,ultra,6,0,199
581,4579.0,26.0,2021-05-09,Самира,31,Екатеринбург,ultra,6,0,199
581,2553.0,16.0,2021-05-10,Самира,31,Екатеринбург,ultra,6,0,199
581,3396.0,26.0,2021-05-12,Самира,31,Екатеринбург,ultra,6,0,199
581,3183.0,17.0,2021-06-06,Самира,31,Екатеринбург,ultra,6,0,199
581,3260.0,18.0,2021-06-26,Самира,31,Екатеринбург,ultra,6,0,199
581,4496.0,28.0,2021-08-05,Самира,31,Екатеринбург,ultra,6,0,199
581,4130.0,15.0,2021-09-30,Самира,31,Екатеринбург,ultra,6,0,199
581,3886.0,24.0,2021-11-04,Самира,31,Екатеринбург,ultra,6,0,199
581,3281.0,29.0,2021-12-28,Самира,31,Екатеринбург,ultra,6,0,199
582,2842.0,23.0,2021-01-01,Анна,26,Москва,ultra,6,0,199
582,3351.0,21.0,2021-06-14,Анна,26,Москва,ultra,6,0,199
582,2631.0,20.0,2021-06-15,Анна,26,Москва,ultra,6,0,199
582,3183.0,19.0,2021-08-05,Анна,26,Москва,ultra,6,0,199
582,3153.0,11.0,2021-08-07,Анна,26,Москва,ultra,6,0,199
582,2897.0,18.0,2021-09-09,Анна,26,Москва,ultra,6,0,199
582,2854.0,19.0,2021-12-09,Анна,26,Москва,ultra,6,0,199
582,3234.0,17.0,2021-12-10,Анна,26,Москва,ultra,6,0,199
583,3170.0,18.0,2021-03-10,Данила,24,Москва,ultra,6,0,199
583,3748.0,14.0,2021-03-30,Данила,24,Москва,ultra,6,0,199
583,3437.0,16.0,2021-06-09,Данила,24,Москва,ultra,6,0,199
583,913.0,6.0,2021-07-13,Данила,24,Москва,ultra,6,0,199
583,4522.0,26.0,2021-07-19,Данила,24,Москва,ultra,6,0,199
583,3152.0,15.0,2021-08-07,Данила,24,Москва,ultra,6,0,199
583,4022.0,31.0,2021-09-01,Данила,24,Москва,ultra,6,0,199
583,1028.0,17.0,2021-09-15,Данила,24,Москва,ultra,6,0,199
583,3986.0,12.0,2021-09-16,Данила,24,Москва,ultra,6,0,199
583,2566.0,19.0,2021-10-07,Данила,24,Москва,ultra,6,0,199
583,2695.0,18.0,2021-10-22,Данила,24,Москва,ultra,6,0,199
583,4533.0,34.0,2021-10-22,Данила,24,Москва,ultra,6,0,199
584,2798.0,20.0,2021-01-05,Ольга,27,Краснодар,ultra,6,0,199
584,4216.0,34.0,2021-02-06,Ольга,27,Краснодар,ultra,6,0,199
584,3425.0,22.0,2021-02-21,Ольга,27,Краснодар,ultra,6,0,199
584,3249.0,21.0,2021-03-02,Ольга,27,Краснодар,ultra,6,0,199
584,2684.0,16.0,2021-04-16,Ольга,27,Краснодар,ultra,6,0,199
584,3120.0,26.0,2021-05-18,Ольга,27,Краснодар,ultra,6,0,199
584,3339.0,23.0,2021-06-22,Ольга,27,Краснодар,ultra,6,0,199
584,4064.0,31.0,2021-07-05,Ольга,27,Краснодар,ultra,6,0,199
584,3195.0,23.0,2021-08-01,Ольга,27,Краснодар,ultra,6,0,199
584,711.0,10.0,2021-08-13,Ольга,27,Краснодар,ultra,6,0,199
584,3935.0,16.0,2021-08-17,Ольга,27,Краснодар,ultra,6,0,199
584,3956.0,30.0,2021-09-03,Ольга,27,Краснодар,ultra,6,0,199
584,2303.0,10.0,2021-09-09,Ольга,27,Краснодар,ultra,6,0,199
584,1246.0,14.0,2021-10-07,Ольга,27,Краснодар,ultra,6,0,199
584,3583.0,22.0,2021-10-13,Ольга,27,Краснодар,ultra,6,0,199
584,1285.0,14.0,2021-10-18,Ольга,27,Краснодар,ultra,6,0,199
584,2488.0,25.0,2021-10-19,Ольга,27,Краснодар,ultra,6,0,199
584,1517.0,9.0,2021-11-26,Ольга,27,Краснодар,ultra,6,0,199
584,3222.0,26.0,2021-12-05,Ольга,27,Краснодар,ultra,6,0,199
584,2933.0,12.0,2021-12-14,Ольга,27,Краснодар,ultra,6,0,199
584,2974.0,16.0,2021-12-17,Ольга,27,Краснодар,ultra,6,0,199
585,3231.0,23.0,2021-03-18,Демид,24,Краснодар,ultra,6,0,199
585,2906.0,21.0,2021-05-26,Демид,24,Краснодар,ultra,6,0,199
585,3325.0,11.0,2021-05-31,Демид,24,Краснодар,ultra,6,0,199
585,3447.0,22.0,2021-09-22,Демид,24,Краснодар,ultra,6,0,199
585,3143.0,13.0,2021-10-07,Демид,24,Краснодар,ultra,6,0,199
585,4325.0,23.0,2021-11-10,Демид,24,Краснодар,ultra,6,0,199
585,3137.0,15.0,2021-11-27,Демид,24,Краснодар,ultra,6,0,199
585,3206.0,30.0,2021-12-06,Демид,24,Краснодар,ultra,6,0,199
586,2727.0,19.0,2021-01-19,Лариса,24,Ростов-на-Дону,ultra,6,0,199
586,3088.0,24.0,2021-01-28,Лариса,24,Ростов-на-Дону,ultra,6,0,199
586,2571.0,15.0,2021-03-16,Лариса,24,Ростов-на-Дону,ultra,6,0,199
586,3028.0,22.0,2021-04-03,Лариса,24,Ростов-на-Дону,ultra,6,0,199
586,4077.0,22.0,2021-05-20,Лариса,24,Ростов-на-Дону,ultra,6,0,199
586,4065.0,21.0,2021-06-19,Лариса,24,Ростов-на-Дону,ultra,6,0,199
